price,area,bedrooms,bathrooms,stories,mainroad,guestroom,basement,hotwaterheating,airconditioning,parking,prefarea,furnishingstatus_semi-furnished,furnishingstatus_unfurnished
2.1063079541514402,1.1840288862268546,0.07109178222544127,1.436584898136151,2.22971667001785,1,0,0,0,1,1.5796404077184507,0,False,True
2.1063079541514402,0.9469985997540838,0.07109178222544127,-0.5735274753791311,2.22971667001785,1,0,0,0,1,1.5796404077184507,0,True,False
2.0460885971989455,-0.11090499460859807,1.5060925715908347,1.436584898136151,0.2987914817343836,1,0,0,0,1,0.38060973612157656,1,False,False
1.9858692402464504,0.42802702516107005,0.07109178222544127,3.4466972716514332,0.2987914817343836,1,1,1,0,0,0.38060973612157656,0,False,True
1.9457230022781205,0.8671568190474663,2.2235929662735314,-0.5735274753791311,0.2987914817343836,1,1,1,0,1,0.38060973612157656,0,False,False
1.9233214014917923,0.9469985997540838,0.07109178222544127,1.436584898136151,2.22971667001785,1,0,0,0,1,1.5796404077184507,0,False,False
1.9015621405129572,1.187521964132769,0.07109178222544127,1.436584898136151,1.5860749405900276,1,0,0,1,0,0.38060973612157656,1,False,False
1.8654305263414603,1.9450208585868025,1.5060925715908347,1.436584898136151,2.22971667001785,1,0,0,0,1,1.5796404077184507,0,False,False
1.8553939668493777,0.44798747033772446,0.07109178222544127,-0.5735274753791311,2.22971667001785,1,1,0,0,1,1.5796404077184507,0,False,True
1.8252842883731304,0.44798747033772446,1.5060925715908347,1.436584898136151,2.22971667001785,1,0,0,0,1,0.38060973612157656,0,True,False
1.8052111693889654,0.7224435915167221,0.07109178222544127,-0.5735274753791311,0.2987914817343836,1,0,1,0,1,-0.8184209354752977,1,False,False
1.7851380504048004,0.6276314769276138,0.07109178222544127,1.436584898136151,2.22971667001785,1,0,0,0,1,-0.8184209354752977,1,False,False
1.7048455744681403,0.687512812457577,0.07109178222544127,1.436584898136151,2.22971667001785,1,0,0,0,1,1.5796404077184507,0,False,True
1.7048455744681403,0.44798747033772446,1.5060925715908347,1.436584898136151,2.22971667001785,1,0,0,0,0,1.5796404077184507,0,True,False
1.6245530985314804,0.44798747033772446,1.5060925715908347,1.436584898136151,2.22971667001785,1,0,0,0,1,0.38060973612157656,0,False,False
1.6245530985314804,0.44798747033772446,0.07109178222544127,1.436584898136151,1.5860749405900276,1,0,0,0,1,-0.8184209354752977,0,True,False
1.6044799795473152,0.44798747033772446,0.07109178222544127,1.436584898136151,2.22971667001785,1,0,0,0,1,0.38060973612157656,0,False,False
1.5844068605631503,0.7473941479875401,0.07109178222544127,-0.5735274753791311,2.22971667001785,1,0,0,0,1,2.179155743516888,1,False,False
1.5643337415789853,-0.4003314496700865,0.07109178222544127,1.436584898136151,0.2987914817343836,1,0,1,0,0,0.38060973612157656,0,False,True
1.5442606225948203,1.166563496697282,0.07109178222544127,1.436584898136151,-0.9884919771212606,1,1,1,0,1,-0.8184209354752977,1,True,False
1.5442606225948203,1.166563496697282,0.07109178222544127,1.436584898136151,2.22971667001785,1,0,0,0,0,0.38060973612157656,1,False,True
1.5442606225948203,0.6101660873980412,0.07109178222544127,-0.5735274753791311,2.22971667001785,1,0,0,0,1,0.38060973612157656,0,False,True
1.5041143846264904,0.44798747033772446,1.5060925715908347,1.436584898136151,2.22971667001785,1,1,0,0,1,0.38060973612157656,0,False,False
1.5041143846264904,0.023828010333818962,0.07109178222544127,1.436584898136151,2.22971667001785,1,0,0,0,1,1.5796404077184507,0,True,False
1.5041143846264904,0.44798747033772446,0.07109178222544127,1.436584898136151,0.2987914817343836,1,1,0,0,1,0.38060973612157656,0,True,False
1.5041143846264904,0.44798747033772446,0.07109178222544127,-0.5735274753791311,0.2987914817343836,1,0,0,0,1,0.38060973612157656,0,False,True
1.5000997608296573,2.6935375527113417,1.5060925715908347,-0.5735274753791311,0.2987914817343836,1,0,1,0,0,0.38060973612157656,1,True,False
1.4438950276739955,1.9450208585868025,1.5060925715908347,1.436584898136151,2.22971667001785,1,1,0,0,1,0.38060973612157656,1,False,False
1.4238219086898303,1.2863261677572082,1.5060925715908347,1.436584898136151,2.22971667001785,1,1,0,0,1,0.38060973612157656,0,True,False
1.4238219086898303,0.44798747033772446,0.07109178222544127,1.436584898136151,2.22971667001785,1,1,0,0,1,0.38060973612157656,0,False,False
1.3836756707215003,0.44798747033772446,0.07109178222544127,1.436584898136151,0.2987914817343836,1,1,0,0,0,0.38060973612157656,0,True,False
1.3435294327531704,1.8851395230568395,-1.363909007139952,-0.5735274753791311,-0.9884919771212606,1,0,0,0,1,0.38060973612157656,0,True,False
1.3435294327531704,0.5677501413976507,1.5060925715908347,1.436584898136151,0.2987914817343836,1,0,0,0,1,0.38060973612157656,0,False,False
1.3234563137690054,0.6276314769276138,1.5060925715908347,1.436584898136151,1.5860749405900276,1,0,0,0,1,1.5796404077184507,1,False,False
1.3033831947848404,2.6935375527113417,0.07109178222544127,-0.5735274753791311,-0.9884919771212606,1,0,1,0,1,0.38060973612157656,1,False,False
1.2632369568165103,1.8851395230568395,0.07109178222544127,1.436584898136151,0.2987914817343836,1,0,1,0,1,0.38060973612157656,0,False,False
1.2632369568165103,2.6935375527113417,-1.363909007139952,-0.5735274753791311,-0.9884919771212606,1,0,1,1,0,0.38060973612157656,0,False,False
1.2431638378323453,1.2963063903455354,0.07109178222544127,1.436584898136151,-0.9884919771212606,1,0,0,0,0,1.5796404077184507,0,False,True
1.2230907188481803,0.44798747033772446,0.07109178222544127,-0.5735274753791311,-0.9884919771212606,1,0,0,0,1,0.38060973612157656,0,False,False
1.1829444808798504,2.6935375527113417,1.5060925715908347,1.436584898136151,0.2987914817343836,1,0,0,0,0,1.5796404077184507,1,False,False
1.1829444808798504,-0.5500347884949943,0.07109178222544127,1.436584898136151,0.2987914817343836,1,0,1,0,1,-0.8184209354752977,1,True,False
1.1628713618956854,0.44798747033772446,1.5060925715908347,1.436584898136151,2.22971667001785,1,0,0,0,1,-0.8184209354752977,0,False,True
1.1427982429115204,-0.041043436490307755,0.07109178222544127,-0.5735274753791311,2.22971667001785,1,0,0,0,1,-0.8184209354752977,1,False,True
1.1227251239273555,0.7473941479875401,-1.363909007139952,1.436584898136151,2.22971667001785,1,0,1,0,0,-0.8184209354752977,1,False,False
1.1026520049431903,-0.5300743433183399,0.07109178222544127,-0.5735274753791311,0.2987914817343836,1,0,1,1,0,0.38060973612157656,0,False,False
1.1026520049431903,-0.4202918948467409,1.5060925715908347,1.436584898136151,0.2987914817343836,1,0,0,1,0,-0.8184209354752977,0,True,False
1.1026520049431903,0.6575721446925954,0.07109178222544127,1.436584898136151,1.5860749405900276,1,0,0,0,1,-0.8184209354752977,1,False,False
1.1026520049431903,0.6974930350459041,0.07109178222544127,1.436584898136151,1.5860749405900276,1,0,0,0,1,-0.8184209354752977,1,False,False
1.1026520049431903,0.29828413151281663,0.07109178222544127,-0.5735274753791311,-0.9884919771212606,1,1,1,0,1,1.5796404077184507,1,False,False
1.1026520049431903,0.44798747033772446,0.07109178222544127,1.436584898136151,1.5860749405900276,1,1,0,0,1,-0.8184209354752977,0,False,False
1.0906081335526914,0.44798747033772446,0.07109178222544127,-0.5735274753791311,0.2987914817343836,1,0,0,1,0,0.38060973612157656,1,True,False
1.0825788859590253,-0.5500347884949943,0.07109178222544127,1.436584898136151,0.2987914817343836,1,0,1,0,1,0.38060973612157656,0,True,False
1.0825788859590253,2.6935375527113417,0.07109178222544127,1.436584898136151,-0.9884919771212606,1,0,1,0,1,0.38060973612157656,1,False,False
1.0625057669748603,0.44798747033772446,0.07109178222544127,1.436584898136151,2.22971667001785,1,0,0,0,1,-0.8184209354752977,0,True,False
1.0223595290065304,-0.6697974595549205,0.07109178222544127,-0.5735274753791311,0.2987914817343836,1,0,0,1,0,1.5796404077184507,0,True,False
1.0223595290065304,1.5707625115245332,0.07109178222544127,1.436584898136151,1.5860749405900276,1,0,0,0,1,-0.8184209354752977,0,False,False
1.0223595290065304,0.7823249270466852,0.07109178222544127,-0.5735274753791311,1.5860749405900276,1,0,1,0,0,-0.8184209354752977,1,False,True
1.0022864100223654,-0.5699952336716487,0.07109178222544127,-0.5735274753791311,-0.9884919771212606,1,0,1,0,0,1.5796404077184507,0,True,False
1.0022864100223654,1.1515931628147913,0.07109178222544127,-0.5735274753791311,-0.9884919771212606,1,1,1,0,1,1.5796404077184507,1,False,True
0.9822132910382004,1.7354361842319317,2.2235929662735314,3.4466972716514332,0.2987914817343836,1,0,0,0,0,1.5796404077184507,0,False,False
0.9822132910382004,-0.051023659078634945,0.07109178222544127,-0.5735274753791311,0.2987914817343836,1,0,0,0,1,-0.8184209354752977,0,True,False
0.9701694196477014,0.822245817399994,-1.363909007139952,-0.5735274753791311,-0.9884919771212606,1,1,1,0,0,1.5796404077184507,1,False,False
0.9621401720540353,-0.15082588496190683,0.07109178222544127,1.436584898136151,2.22971667001785,1,1,0,0,1,-0.8184209354752977,0,False,False
0.9019208151015404,1.0468008256373558,0.07109178222544127,1.436584898136151,-0.9884919771212606,1,0,1,0,1,2.179155743516888,0,True,False
0.9019208151015404,0.44798747033772446,1.5060925715908347,1.436584898136151,2.22971667001785,1,0,0,0,0,0.38060973612157656,0,True,False
0.9019208151015404,-0.5001336755533584,0.07109178222544127,1.436584898136151,1.5860749405900276,1,0,0,0,1,1.5796404077184507,0,True,False
0.9019208151015404,1.9450208585868025,0.07109178222544127,-0.5735274753791311,-0.9884919771212606,1,0,1,0,0,0.38060973612157656,1,False,False
0.9019208151015404,0.6475919221042682,0.07109178222544127,-0.5735274753791311,-0.9884919771212606,1,1,1,0,1,0.38060973612157656,1,True,False
0.8979061913047074,0.7473941479875401,0.07109178222544127,1.436584898136151,1.5860749405900276,1,0,0,0,1,-0.8184209354752977,1,False,True
0.8818476961173753,0.44798747033772446,1.5060925715908347,-0.5735274753791311,1.5860749405900276,1,1,1,0,0,-0.8184209354752977,1,False,True
0.8617745771332104,0.7473941479875401,0.07109178222544127,1.436584898136151,-0.9884919771212606,1,0,1,0,1,-0.8184209354752977,1,False,True
0.8617745771332104,0.19848190562954476,0.07109178222544127,-0.5735274753791311,1.5860749405900276,1,0,0,0,0,0.38060973612157656,1,False,True
0.8417014581490454,0.19848190562954476,0.07109178222544127,1.436584898136151,2.22971667001785,1,1,0,0,1,0.38060973612157656,0,True,False
0.8417014581490454,0.6226413656334502,0.07109178222544127,1.436584898136151,1.5860749405900276,1,1,0,0,1,-0.8184209354752977,0,False,False
0.8417014581490454,0.19848190562954476,0.07109178222544127,1.436584898136151,-0.9884919771212606,1,1,1,0,0,1.5796404077184507,1,False,False
0.8216283391648804,-0.3005292237868146,0.07109178222544127,-0.5735274753791311,2.22971667001785,1,0,0,0,1,-0.8184209354752977,0,False,True
0.8216283391648804,0.17353134915872678,1.5060925715908347,1.436584898136151,-0.9884919771212606,1,0,1,0,1,-0.8184209354752977,1,True,False
0.8015552201807153,0.6575721446925954,0.07109178222544127,-0.5735274753791311,1.5860749405900276,1,0,1,0,0,-0.8184209354752977,1,False,True
0.7915186606886329,-0.9292832468514275,1.5060925715908347,-0.5735274753791311,1.5860749405900276,1,0,0,0,0,0.38060973612157656,0,True,False
0.7814821011965504,0.7548793149287855,1.5060925715908347,1.436584898136151,0.2987914817343836,1,1,0,1,0,0.38060973612157656,0,True,False
0.7814821011965504,0.7473941479875401,0.07109178222544127,-0.5735274753791311,-0.9884919771212606,1,1,1,0,0,1.5796404077184507,1,True,False
0.7814821011965504,1.631641869313329,0.07109178222544127,-0.5735274753791311,1.5860749405900276,1,0,0,0,1,1.5796404077184507,0,False,True
0.7774674773997173,-0.4003314496700865,2.2235929662735314,1.436584898136151,0.2987914817343836,1,0,0,0,0,-0.8184209354752977,0,False,False
0.7774674773997173,2.2544077588249456,0.07109178222544127,-0.5735274753791311,-0.9884919771212606,1,0,1,0,0,1.5796404077184507,1,False,False
0.7413358632282204,0.8471963738708119,-1.363909007139952,-0.5735274753791311,-0.9884919771212606,1,1,1,0,0,1.5796404077184507,0,False,False
0.7413358632282204,1.4460097291704432,0.07109178222544127,-0.5735274753791311,-0.9884919771212606,1,1,1,0,1,1.5796404077184507,1,True,False
0.7413358632282204,0.8970974868124479,0.07109178222544127,1.436584898136151,-0.9884919771212606,1,1,1,0,0,-0.8184209354752977,1,False,True
0.7011896252598904,-0.6997381273199021,1.5060925715908347,-0.5735274753791311,0.2987914817343836,1,1,0,0,1,-0.8184209354752977,0,False,False
0.7011896252598904,0.6575721446925954,0.07109178222544127,-0.5735274753791311,-0.9884919771212606,1,0,1,0,1,-0.8184209354752977,1,False,False
0.7011896252598904,0.956978822342411,0.07109178222544127,-0.5735274753791311,-0.9884919771212606,1,0,1,0,1,1.5796404077184507,1,True,False
0.7011896252598904,0.7174534802225585,0.07109178222544127,-0.5735274753791311,-0.9884919771212606,1,1,1,0,0,1.5796404077184507,1,False,False
0.7011896252598904,1.0622701706492628,0.07109178222544127,-0.5735274753791311,0.2987914817343836,1,1,1,0,1,-0.8184209354752977,1,True,False
0.7011896252598904,0.5747362972094797,1.5060925715908347,1.436584898136151,-0.9884919771212606,1,0,1,0,0,0.38060973612157656,1,True,False
0.7011896252598904,1.1066821611673188,1.5060925715908347,1.436584898136151,0.2987914817343836,1,0,0,0,0,-0.8184209354752977,0,False,False
0.7011896252598904,0.7099683132813132,0.07109178222544127,1.436584898136151,2.22971667001785,1,0,0,0,0,0.38060973612157656,0,False,False
0.6971750014630574,2.6935375527113417,0.07109178222544127,-0.5735274753791311,-0.9884919771212606,1,0,0,0,1,1.5796404077184507,0,True,False
0.6610433872915604,1.0268403804607014,0.07109178222544127,-0.5735274753791311,-0.9884919771212606,1,0,1,0,0,1.5796404077184507,1,False,True
0.6610433872915604,0.6974930350459041,0.07109178222544127,1.436584898136151,1.5860749405900276,1,0,0,0,1,-0.8184209354752977,0,False,True
0.6570287634947274,0.19848190562954476,0.07109178222544127,-0.5735274753791311,1.5860749405900276,1,1,0,0,1,0.38060973612157656,0,False,False
0.6570287634947274,2.6935375527113417,0.07109178222544127,-0.5735274753791311,1.5860749405900276,1,0,0,0,0,1.5796404077184507,1,True,False
0.6530141396978943,-0.15082588496190683,0.07109178222544127,-0.5735274753791311,-0.9884919771212606,1,1,1,0,0,-0.8184209354752977,0,False,True
0.6208971493232304,0.3621575560781106,1.5060925715908347,-0.5735274753791311,2.22971667001785,1,1,0,0,0,-0.8184209354752977,0,True,False
0.6208971493232304,0.048778566804636936,0.07109178222544127,-0.5735274753791311,1.5860749405900276,1,0,0,0,1,-0.8184209354752977,0,True,False
0.6208971493232304,-0.15082588496190683,0.07109178222544127,-0.5735274753791311,1.5860749405900276,1,0,0,0,1,-0.8184209354752977,0,False,True
0.6168825255263974,0.9469985997540838,0.07109178222544127,-0.5735274753791311,-0.9884919771212606,1,0,1,0,0,1.5796404077184507,1,True,False
0.6008240303390654,0.44798747033772446,0.07109178222544127,1.436584898136151,2.22971667001785,1,0,0,0,1,-0.8184209354752977,0,False,True
0.5807509113549004,0.1485807926879088,1.5060925715908347,1.436584898136151,0.2987914817343836,1,0,0,0,1,1.5796404077184507,0,False,True
0.5807509113549004,-0.2306676656685243,1.5060925715908347,-0.5735274753791311,0.2987914817343836,1,0,0,0,0,0.38060973612157656,0,True,False
0.5807509113549004,-0.051023659078634945,0.07109178222544127,-0.5735274753791311,1.5860749405900276,1,0,0,0,1,-0.8184209354752977,0,True,False
0.5807509113549004,0.6276314769276138,0.07109178222544127,-0.5735274753791311,-0.9884919771212606,1,1,1,0,1,1.5796404077184507,1,False,False
0.5807509113549004,0.3481852444544526,0.07109178222544127,1.436584898136151,2.22971667001785,1,0,0,0,1,-0.8184209354752977,0,False,True
0.5305681138944879,0.7773348157525216,1.5060925715908347,1.436584898136151,0.2987914817343836,1,1,1,0,0,0.38060973612157656,1,True,False
0.5004584354182404,2.6935375527113417,1.5060925715908347,1.436584898136151,0.2987914817343836,1,0,0,0,0,0.38060973612157656,0,True,False
0.5004584354182404,-0.15082588496190683,2.2235929662735314,1.436584898136151,1.5860749405900276,0,0,1,1,0,-0.8184209354752977,0,False,True
0.5004584354182404,-0.20072699790354276,1.5060925715908347,-0.5735274753791311,0.2987914817343836,1,1,1,0,1,0.38060973612157656,0,False,False
0.5004584354182404,-0.051023659078634945,0.07109178222544127,-0.5735274753791311,2.22971667001785,1,0,0,0,0,-0.8184209354752977,0,False,False
0.5004584354182404,2.6935375527113417,-1.363909007139952,-0.5735274753791311,-0.9884919771212606,1,0,0,0,0,0.38060973612157656,0,True,False
0.5004584354182404,0.19848190562954476,0.07109178222544127,1.436584898136151,0.2987914817343836,1,0,0,0,0,0.38060973612157656,0,True,False
0.5004584354182404,0.6276314769276138,0.07109178222544127,-0.5735274753791311,1.5860749405900276,1,0,0,0,0,-0.8184209354752977,1,True,False
0.5004584354182404,0.7473941479875401,1.5060925715908347,1.436584898136151,-0.9884919771212606,1,0,1,0,0,-0.8184209354752977,1,True,False
0.5004584354182404,0.01684185452198993,0.07109178222544127,-0.5735274753791311,0.2987914817343836,1,1,1,0,1,-0.8184209354752977,1,False,True
0.4803853164340754,-0.3504303367284506,1.5060925715908347,-0.5735274753791311,0.2987914817343836,1,0,0,0,1,1.5796404077184507,1,True,False
0.4803853164340754,0.1485807926879088,2.2235929662735314,-0.5735274753791311,0.2987914817343836,1,1,1,0,1,-0.8184209354752977,1,False,False
0.4603121974499104,-0.8993425790864459,0.07109178222544127,3.4466972716514332,0.2987914817343836,1,0,1,0,0,-0.8184209354752977,0,True,False
0.4603121974499104,-0.7246886837907202,0.07109178222544127,1.436584898136151,0.2987914817343836,1,0,0,0,0,1.5796404077184507,0,True,False
0.4603121974499104,0.49788858327936036,0.07109178222544127,1.436584898136151,-0.9884919771212606,1,0,1,0,0,1.5796404077184507,1,False,False
0.4562975736530774,0.8970974868124479,0.07109178222544127,-0.5735274753791311,-0.9884919771212606,1,1,1,0,0,-0.8184209354752977,1,True,False
0.4402390784657454,-1.1403649545945476,1.5060925715908347,1.436584898136151,0.2987914817343836,0,1,1,0,0,0.38060973612157656,0,False,False
0.4402390784657454,1.436029506582116,0.07109178222544127,-0.5735274753791311,-0.9884919771212606,1,0,0,0,0,1.5796404077184507,0,True,False
0.4201659594815804,-0.9741942484988998,0.07109178222544127,1.436584898136151,-0.9884919771212606,1,1,1,0,1,-0.8184209354752977,0,False,False
0.4201659594815804,0.5527798075151599,1.5060925715908347,-0.5735274753791311,2.22971667001785,1,1,0,0,1,-0.8184209354752977,0,False,False
0.4201659594815804,0.49788858327936036,0.07109178222544127,-0.5735274753791311,1.5860749405900276,1,1,0,0,1,-0.8184209354752977,1,True,False
0.4201659594815804,0.7473941479875401,1.5060925715908347,1.436584898136151,0.2987914817343836,1,1,1,0,0,-0.8184209354752977,1,True,False
0.4000928404974154,0.859671652106221,0.07109178222544127,-0.5735274753791311,-0.9884919771212606,1,1,1,0,1,-0.8184209354752977,1,True,False
0.3800197215132504,0.8022853722233396,0.07109178222544127,1.436584898136151,0.2987914817343836,1,1,1,0,0,0.38060973612157656,1,False,False
0.3760050977164174,0.6725424785750862,0.07109178222544127,1.436584898136151,-0.9884919771212606,1,1,1,1,0,-0.8184209354752977,0,False,True
0.3398734835449204,1.3462075032871714,0.07109178222544127,-0.5735274753791311,-0.9884919771212606,1,0,1,0,1,1.5796404077184507,1,False,True
0.3198003645607554,-0.2506281108451787,-1.363909007139952,1.436584898136151,-0.9884919771212606,1,0,0,0,1,1.5796404077184507,0,True,False
0.2997272455765904,-0.4202918948467409,1.5060925715908347,-0.5735274753791311,0.2987914817343836,1,0,1,0,1,-0.8184209354752977,0,False,False
0.2997272455765904,0.7174534802225585,1.5060925715908347,1.436584898136151,0.2987914817343836,0,0,0,0,1,-0.8184209354752977,0,True,False
0.2997272455765904,0.19848190562954476,0.07109178222544127,1.436584898136151,-0.9884919771212606,1,0,1,0,0,-0.8184209354752977,0,True,False
0.2997272455765904,2.5782659818161626,0.07109178222544127,-0.5735274753791311,-0.9884919771212606,1,0,0,0,0,0.38060973612157656,1,True,False
0.2997272455765904,1.645614180936987,0.07109178222544127,-0.5735274753791311,0.2987914817343836,1,1,1,0,1,1.5796404077184507,1,False,True
0.2997272455765904,0.09867967974627287,1.5060925715908347,1.436584898136151,-0.9884919771212606,1,0,0,0,1,-0.8184209354752977,1,False,True
0.2997272455765904,-0.6498370143782662,0.07109178222544127,-0.5735274753791311,0.2987914817343836,1,1,1,0,0,0.38060973612157656,1,False,True
0.2997272455765904,2.34422976211989,1.5060925715908347,1.436584898136151,0.2987914817343836,1,1,0,0,0,1.5796404077184507,0,True,False
0.2997272455765904,1.70549551646695,0.07109178222544127,-0.5735274753791311,-0.9884919771212606,1,0,0,0,1,1.5796404077184507,0,False,False
0.2957126217797574,0.4729380268085424,0.07109178222544127,-0.5735274753791311,-0.9884919771212606,1,0,1,0,0,-0.8184209354752977,1,True,False
0.2876833741860914,0.9894145457544744,0.07109178222544127,-0.5735274753791311,-0.9884919771212606,1,1,1,0,0,1.5796404077184507,1,True,False
0.2796541265924254,-0.959223914616409,0.07109178222544127,1.436584898136151,0.2987914817343836,1,0,0,0,0,1.5796404077184507,0,True,False
0.2796541265924254,-0.3005292237868146,1.5060925715908347,1.436584898136151,-0.9884919771212606,0,0,1,0,1,1.5796404077184507,0,True,False
0.2796541265924254,1.0468008256373558,0.07109178222544127,-0.5735274753791311,0.2987914817343836,1,1,1,0,0,0.38060973612157656,1,False,False
0.23950788862409542,-0.8444513548506464,0.07109178222544127,-0.5735274753791311,0.2987914817343836,0,0,0,0,1,-0.8184209354752977,0,True,False
0.23950788862409542,1.436029506582116,0.07109178222544127,-0.5735274753791311,-0.9884919771212606,1,0,0,0,0,0.38060973612157656,1,True,False
0.21943476963993042,-1.0490459179113538,0.07109178222544127,1.436584898136151,0.2987914817343836,1,1,1,0,0,-0.8184209354752977,0,False,False
0.21943476963993042,-1.0490459179113538,0.07109178222544127,-0.5735274753791311,0.2987914817343836,1,0,1,0,0,-0.8184209354752977,0,False,True
0.21943476963993042,2.6935375527113417,-1.363909007139952,-0.5735274753791311,0.2987914817343836,1,0,0,0,0,-0.8184209354752977,1,False,False
0.21943476963993042,0.49788858327936036,0.07109178222544127,-0.5735274753791311,-0.9884919771212606,1,0,1,0,1,-0.8184209354752977,1,True,False
0.19936165065576542,0.30826435410114383,-1.363909007139952,-0.5735274753791311,0.2987914817343836,1,0,0,0,1,-0.8184209354752977,1,False,True
0.17928853167160042,-0.7795799080265197,-1.363909007139952,-0.5735274753791311,-0.9884919771212606,0,1,1,0,0,-0.8184209354752977,0,True,False
0.17928853167160042,1.2464052774038994,1.5060925715908347,-0.5735274753791311,0.2987914817343836,1,0,0,0,1,1.5796404077184507,0,False,False
0.17928853167160042,2.6935375527113417,0.07109178222544127,-0.5735274753791311,0.2987914817343836,1,1,1,0,0,-0.8184209354752977,0,True,False
0.17928853167160042,0.7473941479875401,0.07109178222544127,-0.5735274753791311,-0.9884919771212606,1,1,1,0,0,-0.8184209354752977,1,False,False
0.1752739078747674,-0.15082588496190683,-1.363909007139952,-0.5735274753791311,-0.9884919771212606,1,1,1,0,0,-0.8184209354752977,0,True,False
0.15921541268743541,1.5208613985828972,0.07109178222544127,1.436584898136151,-0.9884919771212606,1,1,1,0,0,-0.8184209354752977,0,True,False
0.13914229370327041,-0.345440225434287,1.5060925715908347,3.4466972716514332,0.2987914817343836,1,0,1,0,0,1.5796404077184507,0,True,False
